Area,BHK,Bathroom,Furnishing,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price,Price_per_sqft
0.1075611148878314,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.2763623882493929,0.0,0.0,0.0,1.0,0.1794871794871795,0.0496774193548387,0.044852982546132264
0.2148198504418762,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.2829617095442998,0.0,0.0,1.0,1.0,0.1794871794871795,0.0795698924731182,0.06549933510238214
0.177430319510537,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3067211327817692,0.0,0.0,1.0,1.0,0.1794871794871795,0.075268817204301,0.06392634532767134
0.3643779741672331,0.3333333333333333,0.6666666666666667,0.9999999999999996,0.3413585814344836,0.0,0.0,1.0,1.0,0.1794871794871795,0.3440860215053763,0.2521925947356296
0.38137321549966,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3793402867289119,0.0,0.0,0.0,0.0,0.1794871794871795,0.5161290322580645,0.3736347472694945
0.2114208021753909,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.254844428840997,0.0,0.0,0.0,1.0,0.1794871794871795,0.1075268817204301,0.0887609668971676
0.2794017675050985,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3128723024636622,0.0,0.0,0.0,0.0,0.1794871794871795,0.2150537634408602,0.16808931244500816
0.136830727396329,0.0,0.0,0.0,0.285810337441382,0.5,0.0,0.0,0.0,0.1794871794871795,0.0924731182795698,0.08134290888790452
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3104984458827604,0.0,0.0,0.0,0.0,0.1794871794871795,0.2043010752688172,0.15759144295775046
0.3014722977566281,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3176200156254658,0.0,0.0,0.0,1.0,0.1794871794871795,0.2365591397849462,0.18176271611213513
0.3643779741672331,0.2222222222222222,0.6666666666666667,0.0,0.2707287551401125,0.0,0.0,1.0,1.0,0.18788751550062,0.1290322580645161,0.09457222302586109
0.2624065261726716,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2716482131474543,0.0,0.0,0.0,1.0,0.2833313332533301,0.1290322580645161,0.10221133635589832
0.1604350781781101,0.0,0.0,0.9999999999999996,0.2767896824339552,0.0,0.0,0.0,0.0,0.2833313332533301,0.0516129032258064,0.0444772001436211
0.0,0.1111111111111111,0.3333333333333333,0.0,0.2716482131474543,0.0,0.0,1.0,0.0,0.2833313332533301,0.086021505376344,0.086021505376344
0.7246770904146839,0.3333333333333333,1.0,0.0,0.3603494340816976,0.0,0.0,1.0,1.0,0.3222128885155406,0.4301075268817205,0.24938437999330343
0.5003399048266486,0.0,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,0.0,0.0,0.3777751110044402,0.2688172043010753,0.1791708688386415
0.2624065261726716,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3001514113750546,0.0,0.0,1.0,1.0,0.3777751110044402,0.3010752688172043,0.23849311816376284
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.8339903100283101,0.0,0.0,1.0,1.0,0.3777751110044402,0.2043010752688172,0.15759144295775046
0.3575798776342623,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.3708251772662182,0.0,0.0,1.0,1.0,0.3777751110044402,0.4623655913978495,0.34058076361854617
0.2454112848402447,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3069952160776367,0.0,0.0,1.0,1.0,0.3777751110044402,0.2709677419354839,0.21757289759121004
0.4833446634942215,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.5,0.0,1.0,1.0,0.3777751110044402,0.6236559139784946,0.420438977755438
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.8339903100283101,0.0,0.0,1.0,0.0,0.3777751110044402,0.2688172043010753,0.20735716178651378
0.265805574439157,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3029495819554928,0.0,0.0,0.0,1.0,0.3777751110044402,0.1701075268817204,0.13438677338507557
0.4493541808293677,0.2222222222222222,1.0,0.3368125990017154,0.8339903100283101,0.0,0.0,0.0,0.0,0.3777751110044402,0.5161290322580645,0.3561096653150154
0.5513256288239293,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.8339903100283101,0.0,0.0,0.0,1.0,0.3777751110044402,0.6236559139784946,0.40201483324380616
0.42556084296397,0.1111111111111111,0.3333333333333333,0.0,0.8339903100283101,0.0,0.0,0.0,1.0,0.3777751110044402,0.2473118279569892,0.17348388122304773
0.4187627464309992,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.3777751110044402,0.4301075268817205,0.3031567666713037
0.3745751189666892,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3069952160776367,0.0,0.0,0.0,1.0,0.3777751110044402,0.1462365591397849,0.1063867351605458
0.1944255608429639,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3150183342124759,0.0,0.0,1.0,1.0,0.3777751110044402,0.2258064516129032,0.18905025061046135
0.2794017675050985,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3001514113750546,0.0,0.0,0.0,1.0,0.3777751110044402,0.2258064516129032,0.17649377806725855
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.5,0.0,1.0,1.0,0.3777751110044402,0.5376344086021506,0.358341737677283
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3150183342124759,0.5,0.0,1.0,1.0,0.5111004440177608,0.2580645161290323,0.19906287531505326
0.3303874915023793,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3708251772662182,0.0,0.0,1.0,1.0,0.8133525341013641,0.4516129032258065,0.3394596732984984
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.8133525341013641,0.3182795698924731,0.24551087955523226
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3001514113750546,0.5,0.0,0.0,1.0,0.8133525341013641,0.1935483870967742,0.1492971564862899
0.5343303874915024,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.5,0.0,1.0,1.0,0.8133525341013641,0.6236559139784946,0.4064678110156693
0.3789938817131202,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.3708251772662182,0.5,0.0,1.0,1.0,0.8133525341013641,0.4516129032258065,0.3274944937861284
0.38137321549966,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3708251772662182,0.5,0.0,1.0,1.0,0.8133525341013641,0.4946236559139785,0.3580666327999323
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.8133525341013641,0.6559139784946237,0.4371769199662852
0.2794017675050985,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.0,0.0,0.0,1.0,0.8133525341013641,0.2924731182795699,0.2286014649252111
0.29299796057104,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3001514113750546,0.0,0.0,0.0,1.0,0.8133525341013641,0.1569892473118279,0.1214149226055199
0.3643779741672331,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.3708251772662182,0.0,0.0,1.0,1.0,0.8133525341013641,0.4623655913978495,0.3388837991760023
0.2454112848402447,0.0,0.0,0.0,0.2824869382281195,0.5,0.0,0.0,0.0,0.3777751110044402,0.0774193548387096,0.06216368502605994
0.2794017675050985,0.1111111111111111,0.0,0.9999999999999996,0.2614446098927427,0.5,0.0,1.0,0.0,0.0227209088363534,0.0193548387096774,0.01512803812005072
0.4493541808293677,0.2222222222222222,0.3333333333333333,0.3368125990017154,0.2710982326807913,0.0,0.0,1.0,0.0,0.0853234129365174,0.0888172043010752,0.06128053823962553
0.4619306594153636,0.3333333333333333,1.0,0.3368125990017154,0.288611488206846,0.0,0.0,1.0,0.0,0.1032041281651266,0.1051612903225806,0.07193315883027951
0.3473827328348062,0.2222222222222222,0.3333333333333333,0.3368125990017154,0.2782139963824963,0.0,0.0,1.0,0.0,0.0742829713188527,0.0580645161290322,0.043094300315744884
0.5003399048266486,0.2222222222222222,0.3333333333333333,0.3368125990017154,0.3416757912411354,0.0,0.0,0.0,0.0,0.0742829713188527,0.3526881720430108,0.2350721799162976
0.398368456832087,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3318410012693971,0.0,0.0,0.0,0.0,0.0742829713188527,0.3118279569892473,0.22299412966999652
0.2284160435078178,0.1111111111111111,0.0,0.9999999999999996,0.2710982326807913,0.0,1.0,1.0,0.0,0.0742829713188527,0.0301075268817204,0.024509226365805596
0.5683208701563562,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.3406405501914787,0.0,0.0,0.0,0.0,0.0742829713188527,0.3483870967741936,0.22214019044423008
0.5173351461590755,0.2222222222222222,0.3333333333333333,0.0,0.3280649845814336,0.5,0.0,0.0,0.0,0.0742829713188527,0.2838709677419355,0.18708521216325585
0.4663494221617946,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3233002626097293,0.0,0.0,0.0,0.0,0.0742829713188527,0.2688172043010753,0.1833241110463059
0.6363018354860639,0.3333333333333333,1.0,0.9999999999999996,0.4030788525379297,0.0,0.0,0.0,0.0,0.0742829713188527,0.6236559139784946,0.38113745303795826
0.7246770904146839,0.3333333333333333,0.6666666666666667,0.3368125990017154,0.3603494340816976,0.0,0.0,0.0,0.0,0.0742829713188527,0.4301075268817205,0.24938437999330343
0.5683208701563562,0.3333333333333333,0.6666666666666667,0.3368125990017154,0.3579755775007959,0.0,0.0,0.0,0.0,0.0742829713188527,0.4193548387096774,0.2673909699791658
0.619306594153637,0.2222222222222222,1.0,0.9999999999999996,0.3745925735671085,0.0,0.0,0.0,0.0,0.0742829713188527,0.4946236559139785,0.3054539873423436
0.6023113528212101,0.3333333333333333,0.3333333333333333,0.9999999999999996,0.338984724853582,0.0,0.0,0.0,0.0,0.0742829713188527,0.3333333333333333,0.2080328100692971
0.5411284840244731,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.3313883837946962,0.0,0.0,0.0,0.0,0.0742829713188527,0.2989247311827957,0.19396483439342416
0.6023113528212101,0.3333333333333333,0.6666666666666667,0.0,0.3518035503904513,0.0,0.0,0.0,0.0,0.0742829713188527,0.3913978494623656,0.24427078343620695
0.5139360978925901,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3294892985299746,0.0,0.0,0.0,0.0,0.0742829713188527,0.2903225806451613,0.19176673378043657
0.5343303874915024,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3323586217942252,0.0,0.0,0.0,0.0,0.0742829713188527,0.3139784946236559,0.204635518649268
0.4663494221617946,0.2222222222222222,0.3333333333333333,0.3368125990017154,0.3147713877283836,0.0,0.0,0.0,0.0,0.0742829713188527,0.2236559139784946,0.15252566039052648
0.7722637661454792,0.3333333333333333,1.0,0.0,0.4102004222806349,0.0,0.0,0.0,0.0,0.0742829713188527,0.6559139784946237,0.3700995252648989
0.5207341944255608,0.2222222222222222,0.3333333333333333,0.0,0.3356613256403191,0.5,0.0,0.0,0.0,0.0742829713188527,0.3182795698924731,0.20929336044337413
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3366108682726799,0.5,0.0,0.0,0.0,0.0742829713188527,0.3225806451612903,0.21500504260636974
0.3473827328348062,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3104984458827604,0.0,0.0,0.0,0.0,0.0742829713188527,0.2043010752688172,0.15162809370354696
0.6023113528212101,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.3309136124785156,0.0,0.0,0.0,0.0,0.0742829713188527,0.2967741935483871,0.1852163083197613
0.1264445955132563,0.0,0.0,0.9999999999999996,0.2694307270331597,0.0,0.0,1.0,1.0,0.0742829713188527,0.0182795698924731,0.01622766886652259
0.38137321549966,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2929319071840875,0.0,0.0,1.0,1.0,0.0742829713188527,0.1247311827956989,0.09029506392346116
0.508837525492862,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3233002626097293,0.0,0.0,0.0,0.0,0.0742829713188527,0.2838709677419355,0.18813885719684034
0.2963970088375254,0.0,0.0,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.3777751110044402,0.1698924731182795,0.13104972624907665
0.4833446634942215,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.5,0.0,1.0,1.0,0.3777751110044402,0.7849462365591399,0.5291731961404651
0.4187627464309992,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.5,0.0,0.0,1.0,0.3777751110044402,0.4301075268817205,0.3031567666713037
0.5717199184228416,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.3777751110044402,0.6236559139784946,0.3967983777951408
0.5343303874915024,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.0,0.0,1.0,1.0,0.3777751110044402,0.6236559139784946,0.4064678110156693
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.3777751110044402,0.6559139784946237,0.4371769199662852
0.7382732834806254,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.0,0.0,0.0,1.0,0.3777751110044402,0.6236559139784946,0.35877897906232525
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.0,0.0,1.0,1.0,0.3777751110044402,0.8709677419354839,0.6009350602190886
0.5717199184228416,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.3777751110044402,0.5118279569892473,0.3256483238456673
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.5,0.0,0.0,1.0,0.3777751110044402,0.7311827956989247,0.5044886925296053
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,1.0,0.8387096774193549,0.5590131107765614
0.3303874915023793,0.1111111111111111,0.3333333333333333,0.0,0.6541622350483811,0.0,0.0,0.0,0.0,0.733349333973359,0.4086021505376344,0.3071301806034033
0.5683208701563562,0.2222222222222222,0.6666666666666667,0.0,0.6541622350483811,0.5,0.0,0.0,1.0,0.733349333973359,0.3870967741935484,0.24682243382692226
0.5343303874915024,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.5,0.0,0.0,1.0,0.733349333973359,0.5376344086021506,0.35040328535833565
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.0,0.0,0.0,1.0,0.5555822232889316,0.4301075268817205,0.2967580544291796
0.5683208701563562,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.5803832153286131,0.5698924731182796,0.36337747202296894
0.4663494221617946,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.5,0.0,1.0,1.0,0.5803832153286131,0.6774193548387097,0.46197675983669084
0.4833446634942215,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,1.0,1.0,0.5803832153286131,0.946236559139785,0.6379074145254922
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.6541622350483811,0.0,0.0,0.0,1.0,0.5555822232889316,0.4301075268817205,0.2967580544291796
0.5683208701563562,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.0,0.0,0.0,1.0,0.5555822232889316,0.5806451612903226,0.37023365074038345
0.5343303874915024,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.6541622350483811,0.5,0.0,0.0,1.0,0.5555822232889316,0.6129032258064516,0.3994597453085026
0.2624065261726716,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.3777751110044402,0.2795698924731183,0.22145789543777977
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.5,0.0,1.0,1.0,0.3036921476859074,0.5376344086021506,0.358341737677283
0.2454112848402447,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.2976780466307265,0.5,0.0,1.0,1.0,0.3036921476859074,0.2258064516129032,0.181310747992675
0.2794017675050985,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.5,0.0,0.0,1.0,0.3036921476859074,0.2924731182795699,0.2286014649252111
0.5258327668252889,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.3036921476859074,0.5268817204301076,0.34530764569066086
0.5598232494901427,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.5,0.0,1.0,1.0,0.6736269450778032,0.6451612903225807,0.4136117925755137
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.5,0.0,0.0,1.0,0.6736269450778032,0.4516129032258065,0.31159595715063854
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.5,0.0,1.0,1.0,0.6736269450778032,0.2666666666666667,0.2056983044922217
0.6023113528212101,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.5,1.0,1.0,1.0,0.6736269450778032,0.7311827956989247,0.4563300349907163
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.0,0.3032062627185177,0.5,0.0,0.0,1.0,0.6736269450778032,0.2150537634408602,0.16588572942921098
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.2976780466307265,0.5,0.0,0.0,1.0,0.2133285331413256,0.1139784946236559,0.08791943659748183
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.0,0.3032062627185177,0.5,0.0,0.0,1.0,0.2133285331413256,0.2473118279569892,0.19076858884359263
0.2624065261726716,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.2903225806451613,0.2299755068007713
0.3643779741672331,0.1111111111111111,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.4623655913978495,0.3388837991760023
0.265805574439157,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.3118279569892473,0.2463474354087985
0.5003399048266486,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.5376344086021506,0.358341737677283
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.3182795698924731,0.24551087955523226
0.2709041468388851,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.3010752688172043,0.23689848645632927
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.2580645161290323,0.19906287531505326
0.287899388171312,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.3010752688172043,0.2337723517709726
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.5161290322580645,0.3561096653150154
0.2454112848402447,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.3333333333333333,0.26764919941775833
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.2,0.15427372836916625
0.4493541808293677,0.2222222222222222,0.6666666666666667,0.9999999999999996,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.5376344086021506,0.3709475680364745
0.2963970088375254,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.3032062627185177,0.0,0.0,0.0,1.0,0.2133285331413256,0.2150537634408602,0.16588572942921098
0.6023113528212101,0.2222222222222222,0.6666666666666667,0.3368125990017154,0.3032062627185177,0.0,0.0,1.0,1.0,0.2133285331413256,0.5913978494623656,0.36909046947778523
0.2963970088375254,0.1111111111111111,0.0,0.0,0.217578875624689,0.0,0.0,0.0,0.0,0.3777751110044402,0.2150537634408602,0.16588572942921098
0.265805574439157,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.217578875624689,0.0,0.0,0.0,1.0,0.3777751110044402,0.075268817204301,0.05946317406419268
0.2963970088375254,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.217578875624689,0.0,0.0,0.0,1.0,0.1110844433777351,0.064516129032258,0.049765718828763246
0.1604350781781101,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.2182263463185779,0.0,0.0,0.0,0.0,0.0653226129045161,0.0139784946236559,0.012045908372230714
0.1434398368456832,0.0,0.0,0.0,0.217578875624689,0.0,0.0,0.0,1.0,0.1110844433777351,0.021505376344086,0.018807615102348692
0.0822569680489462,0.1111111111111111,0.0,0.9999999999999996,0.2182263463185779,0.0,0.0,0.0,0.0,0.140725629025161,0.0086021505376344,0.007948343869887062
0.1604350781781101,0.1111111111111111,0.0,0.9999999999999996,0.2182263463185779,0.0,0.0,0.0,1.0,0.0933237329493179,0.021505376344086,0.01853216672650879
0.1414004078857919,0.1111111111111111,0.3333333333333333,0.3368125990017154,0.2182263463185779,0.0,0.0,0.0,0.0,0.0933237329493179,0.021505376344086,0.018841220132311202
0.1264445955132563,0.0,0.0,0.0,0.217578875624689,0.0,0.0,0.0,1.0,0.0933237329493179,0.021505376344086,0.0190913751370854
0.2382732834806254,0.2222222222222222,1.0,0.0,0.217578875624689,0.0,0.0,0.0,1.0,0.0760030401216048,0.0344086021505376,0.027787567259643597
0.8062542488103331,0.5555555555555556,1.0,0.0,0.2831846719355331,0.0,0.0,0.0,1.0,0.0333213328533141,0.1075268817204301,0.059530313515526026
0.1434398368456832,0.1111111111111111,0.3333333333333333,0.0,0.217578875624689,0.0,0.0,0.0,1.0,0.0333213328533141,0.064516129032258,0.056422845307046075
0.1281441196464989,0.1111111111111111,0.6666666666666667,0.0,0.2831846719355331,0.0,0.0,0.0,1.0,0.0333213328533141,0.1118279569892473,0.09912559489676576
0.2168592794017675,0.0,0.3333333333333333,0.0,0.2182263463185779,0.0,0.0,0.0,1.0,0.1435257410296412,0.053763440860215,0.04418213491920462
0.3303874915023793,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.2967300777135304,0.0,0.0,0.0,0.0,0.1435257410296412,0.1419354838709677,0.10668732589381374
0.4527532290958531,0.3333333333333333,0.6666666666666667,0.9999999999999996,0.254844428840997,0.0,0.0,1.0,1.0,0.1435257410296412,0.2688172043010753,0.18503982570279914
0.5173351461590755,0.3333333333333333,0.6666666666666667,0.9999999999999996,0.254844428840997,0.0,0.0,1.0,1.0,0.1435257410296412,0.2473118279569892,0.16299090453616982
0.2794017675050985,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2920292966820115,0.0,0.0,1.0,1.0,0.1435257410296412,0.1182795698924731,0.09244912184475447
0.7280761386811693,0.3333333333333333,1.0,0.3368125990017154,0.2920292966820115,0.5,0.0,1.0,1.0,0.1435257410296412,0.4516129032258065,0.26133854470698714
0.2352141400407885,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2920292966820115,0.0,0.0,1.0,1.0,0.1435257410296412,0.1075268817204301,0.08705120694042524
0.2794017675050985,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2920292966820115,0.0,0.0,1.0,1.0,0.1435257410296412,0.1354838709677419,0.10589626684035511
0.3133922501699523,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2920292966820115,0.0,0.0,1.0,1.0,0.1435257410296412,0.1419354838709677,0.10806785547318504
0.7722637661454792,0.3333333333333333,1.0,0.9999999999999996,0.2920292966820115,0.0,0.0,1.0,1.0,0.1435257410296412,0.4086021505376344,0.23055380262403535
0.4323589394969408,0.3333333333333333,1.0,0.9999999999999996,0.3067211327817692,0.0,0.0,1.0,1.0,0.1435257410296412,0.3010752688172043,0.21019540599435574
0.3643779741672331,0.2222222222222222,0.3333333333333333,0.9999999999999996,0.2707287551401125,0.0,0.0,1.0,1.0,0.1435257410296412,0.1118279569892473,0.08196259328907962
0.3405846363018354,0.2222222222222222,0.3333333333333333,0.0,0.2707287551401125,0.0,0.0,1.0,1.0,0.1435257410296412,0.1118279569892473,0.08341730463041723
0.1094493541808293,0.0,0.0,0.9999999999999996,0.2715671979559714,0.0,0.0,1.0,1.0,0.3777751110044402,0.0279569892473118,0.02519897744043852
0.2352141400407885,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.0354846456009927,0.0,0.0,1.0,0.0,0.1944477779111164,0.0795698924731182,0.06441789313591463
0.2624065261726716,0.1111111111111111,0.3333333333333333,0.9999999999999996,0.0354846456009927,0.0,0.0,1.0,0.0,0.2083283331333253,0.0967741935483871,0.07665850226692376
0.1094493541808293,0.0,0.0,0.9999999999999996,0.0354846456009927,0.0,0.0,1.0,0.0,0.1618864754590183,0.021505376344086,0.01938382880033732
