Area,Bathroom,Furnishing,Parking,Status,Transaction,Type,Per_Sqft,Price_per_sqft,Price
0.2114208021753909,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.1794871794871795,0.0887609668971676,0.1075268817204301
0.2794017675050985,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.1794871794871795,0.1680893124450081,0.2150537634408602
0.136830727396329,0.0,0.0,0.5,1.0,1.0,0.0,0.1794871794871795,0.0813429088879045,0.0924731182795698
0.2963970088375254,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.1794871794871795,0.1575914429577504,0.2043010752688172
0.3014722977566281,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.1794871794871795,0.1817627161121351,0.2365591397849462
0.3643779741672331,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,0.18788751550062,0.094572223025861,0.1290322580645161
0.2624065261726716,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.2833313332533301,0.1022113363558983,0.1290322580645161
0.1604350781781101,0.0,0.5,0.0,1.0,1.0,0.0,0.2833313332533301,0.0444772001436211,0.0516129032258064
0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.2833313332533301,0.086021505376344,0.086021505376344
0.7246770904146839,1.0,0.0,0.0,1.0,0.0,1.0,0.3222128885155406,0.2493843799933034,0.4301075268817205
0.5003399048266486,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.3777751110044402,0.1791708688386415,0.2688172043010753
0.2624065261726716,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.3777751110044402,0.2384931181637628,0.3010752688172043
0.2963970088375254,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.3777751110044402,0.1575914429577504,0.2043010752688172
0.3575798776342623,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.3777751110044402,0.3405807636185461,0.4623655913978495
0.2454112848402447,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.3777751110044402,0.21757289759121,0.2709677419354839
0.4833446634942215,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.3777751110044402,0.420438977755438,0.6236559139784946
0.2963970088375254,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.3777751110044402,0.2073571617865137,0.2688172043010753
0.265805574439157,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.1343867733850755,0.1701075268817204
0.4493541808293677,1.0,1.0,0.0,1.0,1.0,0.0,0.3777751110044402,0.3561096653150154,0.5161290322580645
0.5513256288239293,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.4020148332438061,0.6236559139784946
0.42556084296397,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.3777751110044402,0.1734838812230477,0.2473118279569892
0.4187627464309992,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.3031567666713037,0.4301075268817205
0.3745751189666892,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.3777751110044402,0.1063867351605458,0.1462365591397849
0.1944255608429639,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.3777751110044402,0.1890502506104613,0.2258064516129032
0.2794017675050985,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.1764937780672585,0.2258064516129032
0.5003399048266486,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.3777751110044402,0.358341737677283,0.5376344086021506
0.2963970088375254,0.3333333333333333,0.5,0.5,1.0,0.0,1.0,0.5111004440177608,0.1990628753150532,0.2580645161290323
0.3303874915023793,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.8133525341013641,0.3394596732984984,0.4516129032258065
0.2963970088375254,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.8133525341013641,0.2455108795552322,0.3182795698924731
0.2963970088375254,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.8133525341013641,0.1492971564862899,0.1935483870967742
0.5343303874915024,0.6666666666666667,1.0,0.5,1.0,0.0,1.0,0.8133525341013641,0.4064678110156693,0.6236559139784946
0.3789938817131202,0.6666666666666667,1.0,0.5,1.0,0.0,1.0,0.8133525341013641,0.3274944937861284,0.4516129032258065
0.38137321549966,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.8133525341013641,0.3580666327999323,0.4946236559139785
0.5003399048266486,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.8133525341013641,0.4371769199662852,0.6559139784946237
0.2794017675050985,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.8133525341013641,0.2286014649252111,0.2924731182795699
0.29299796057104,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.8133525341013641,0.1214149226055199,0.1569892473118279
0.3643779741672331,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.8133525341013641,0.3388837991760023,0.4623655913978495
0.2454112848402447,0.0,0.0,0.5,1.0,1.0,0.0,0.3777751110044402,0.0621636850260599,0.0774193548387096
0.2794017675050985,0.0,0.5,0.5,1.0,0.0,0.0,0.0227209088363534,0.0151280381200507,0.0193548387096774
0.4493541808293677,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0853234129365174,0.0612805382396255,0.0888172043010752
0.4619306594153636,1.0,1.0,0.0,1.0,0.0,0.0,0.1032041281651266,0.0719331588302795,0.1051612903225806
0.3473827328348062,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0742829713188527,0.0430943003157448,0.0580645161290322
0.5003399048266486,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.2350721799162976,0.3526881720430108
0.398368456832087,0.6666666666666667,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.2229941296699965,0.3118279569892473
0.2284160435078178,0.0,0.5,0.0,0.0,0.0,0.0,0.0742829713188527,0.0245092263658055,0.0301075268817204
0.5683208701563562,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.22214019044423,0.3483870967741936
0.5173351461590755,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.0742829713188527,0.1870852121632558,0.2838709677419355
0.4663494221617946,0.6666666666666667,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.1833241110463059,0.2688172043010753
0.6363018354860639,1.0,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.3811374530379582,0.6236559139784946
0.7246770904146839,0.6666666666666667,1.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.2493843799933034,0.4301075268817205
0.5683208701563562,0.6666666666666667,1.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.2673909699791658,0.4193548387096774
0.619306594153637,1.0,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.3054539873423436,0.4946236559139785
0.6023113528212101,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.2080328100692971,0.3333333333333333
0.5411284840244731,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.1939648343934241,0.2989247311827957
0.6023113528212101,0.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.2442707834362069,0.3913978494623656
0.5139360978925901,0.6666666666666667,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.1917667337804365,0.2903225806451613
0.5343303874915024,0.6666666666666667,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.204635518649268,0.3139784946236559
0.4663494221617946,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.1525256603905264,0.2236559139784946
0.7722637661454792,1.0,0.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.3700995252648989,0.6559139784946237
0.5207341944255608,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.0742829713188527,0.2092933604433741,0.3182795698924731
0.5003399048266486,0.6666666666666667,0.5,0.5,1.0,1.0,0.0,0.0742829713188527,0.2150050426063697,0.3225806451612903
0.3473827328348062,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0742829713188527,0.1516280937035469,0.2043010752688172
0.6023113528212101,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.1852163083197613,0.2967741935483871
0.1264445955132563,0.0,0.5,0.0,1.0,0.0,1.0,0.0742829713188527,0.0162276688665225,0.0182795698924731
0.38137321549966,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0742829713188527,0.0902950639234611,0.1247311827956989
0.508837525492862,0.6666666666666667,0.5,0.0,1.0,1.0,0.0,0.0742829713188527,0.1881388571968403,0.2838709677419355
0.2963970088375254,0.0,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.1310497262490766,0.1698924731182795
0.4833446634942215,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.3777751110044402,0.5291731961404651,0.7849462365591399
0.4187627464309992,0.6666666666666667,0.5,0.5,1.0,1.0,1.0,0.3777751110044402,0.3031567666713037,0.4301075268817205
0.5717199184228416,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.3967983777951408,0.6236559139784946
0.5343303874915024,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.3777751110044402,0.4064678110156693,0.6236559139784946
0.5003399048266486,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.4371769199662852,0.6559139784946237
0.7382732834806254,0.6666666666666667,1.0,0.0,1.0,1.0,1.0,0.3777751110044402,0.3587789790623252,0.6236559139784946
0.4493541808293677,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.3777751110044402,0.6009350602190886,0.8709677419354839
0.5717199184228416,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.3256483238456673,0.5118279569892473
0.4493541808293677,0.6666666666666667,0.5,0.5,1.0,1.0,1.0,0.3777751110044402,0.5044886925296053,0.7311827956989247
0.5003399048266486,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,1.0,0.5590131107765614,0.8387096774193549
0.3303874915023793,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.733349333973359,0.3071301806034033,0.4086021505376344
0.5683208701563562,0.6666666666666667,0.0,0.5,1.0,1.0,1.0,0.733349333973359,0.2468224338269222,0.3870967741935484
0.5343303874915024,0.6666666666666667,1.0,0.5,1.0,1.0,1.0,0.733349333973359,0.3504032853583356,0.5376344086021506
0.4493541808293677,0.6666666666666667,1.0,0.0,1.0,1.0,1.0,0.5555822232889316,0.2967580544291796,0.4301075268817205
0.5683208701563562,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.5803832153286131,0.3633774720229689,0.5698924731182796
0.4663494221617946,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.5803832153286131,0.4619767598366908,0.6774193548387097
0.4833446634942215,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.5803832153286131,0.6379074145254922,0.946236559139785
0.4493541808293677,0.6666666666666667,0.5,0.0,1.0,1.0,1.0,0.5555822232889316,0.2967580544291796,0.4301075268817205
0.5683208701563562,0.6666666666666667,1.0,0.0,1.0,1.0,1.0,0.5555822232889316,0.3702336507403834,0.5806451612903226
0.5343303874915024,0.6666666666666667,1.0,0.5,1.0,1.0,1.0,0.5555822232889316,0.3994597453085026,0.6129032258064516
0.2624065261726716,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.3777751110044402,0.2214578954377797,0.2795698924731183
0.5003399048266486,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.3036921476859074,0.358341737677283,0.5376344086021506
0.2454112848402447,0.3333333333333333,0.5,0.5,1.0,0.0,1.0,0.3036921476859074,0.181310747992675,0.2258064516129032
0.2794017675050985,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.3036921476859074,0.2286014649252111,0.2924731182795699
0.5258327668252889,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.3036921476859074,0.3453076456906608,0.5268817204301076
0.5598232494901427,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.6736269450778032,0.4136117925755137,0.6451612903225807
0.4493541808293677,0.6666666666666667,0.5,0.5,1.0,1.0,1.0,0.6736269450778032,0.3115959571506385,0.4516129032258065
0.2963970088375254,0.3333333333333333,0.5,0.5,1.0,0.0,1.0,0.6736269450778032,0.2056983044922217,0.2666666666666667
0.6023113528212101,0.6666666666666667,0.5,0.5,0.0,0.0,1.0,0.6736269450778032,0.4563300349907163,0.7311827956989247
0.2963970088375254,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.6736269450778032,0.1658857294292109,0.2150537634408602
0.2963970088375254,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.2133285331413256,0.0879194365974818,0.1139784946236559
0.2963970088375254,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.2133285331413256,0.1907685888435926,0.2473118279569892
0.2624065261726716,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.2133285331413256,0.2299755068007713,0.2903225806451613
0.3643779741672331,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.3388837991760023,0.4623655913978495
0.265805574439157,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.2463474354087985,0.3118279569892473
0.5003399048266486,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.358341737677283,0.5376344086021506
0.2963970088375254,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.2455108795552322,0.3182795698924731
0.2709041468388851,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.2133285331413256,0.2368984864563292,0.3010752688172043
0.2963970088375254,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.2133285331413256,0.1990628753150532,0.2580645161290323
0.287899388171312,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.2133285331413256,0.2337723517709726,0.3010752688172043
0.4493541808293677,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.3561096653150154,0.5161290322580645
0.2454112848402447,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.2676491994177583,0.3333333333333333
0.2963970088375254,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.2133285331413256,0.1542737283691662,0.2
0.4493541808293677,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.2133285331413256,0.3709475680364745,0.5376344086021506
0.2963970088375254,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.2133285331413256,0.1658857294292109,0.2150537634408602
0.6023113528212101,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.2133285331413256,0.3690904694777852,0.5913978494623656
0.2963970088375254,0.0,0.0,0.0,1.0,1.0,0.0,0.3777751110044402,0.1658857294292109,0.2150537634408602
0.265805574439157,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.3777751110044402,0.0594631740641926,0.075268817204301
0.2963970088375254,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.1110844433777351,0.0497657188287632,0.064516129032258
0.1604350781781101,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0653226129045161,0.0120459083722307,0.0139784946236559
0.1434398368456832,0.0,0.0,0.0,1.0,1.0,1.0,0.1110844433777351,0.0188076151023486,0.021505376344086
0.0822569680489462,0.0,0.5,0.0,1.0,1.0,0.0,0.140725629025161,0.007948343869887,0.0086021505376344
0.1604350781781101,0.0,0.5,0.0,1.0,1.0,1.0,0.0933237329493179,0.0185321667265087,0.021505376344086
0.1414004078857919,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0933237329493179,0.0188412201323112,0.021505376344086
0.1264445955132563,0.0,0.0,0.0,1.0,1.0,1.0,0.0933237329493179,0.0190913751370854,0.021505376344086
0.2382732834806254,1.0,0.0,0.0,1.0,1.0,1.0,0.0760030401216048,0.0277875672596435,0.0344086021505376
0.8062542488103331,1.0,0.0,0.0,1.0,1.0,1.0,0.0333213328533141,0.059530313515526,0.1075268817204301
0.1434398368456832,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0333213328533141,0.056422845307046,0.064516129032258
0.1281441196464989,0.6666666666666667,0.0,0.0,1.0,1.0,1.0,0.0333213328533141,0.0991255948967657,0.1118279569892473
0.2168592794017675,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.1435257410296412,0.0441821349192046,0.053763440860215
0.3303874915023793,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.1435257410296412,0.1066873258938137,0.1419354838709677
0.4527532290958531,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.1850398257027991,0.2688172043010753
0.5173351461590755,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.1629909045361698,0.2473118279569892
0.2794017675050985,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.0924491218447544,0.1182795698924731
0.7280761386811693,1.0,1.0,0.5,1.0,0.0,1.0,0.1435257410296412,0.2613385447069871,0.4516129032258065
0.2352141400407885,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.0870512069404252,0.1075268817204301
0.2794017675050985,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.1058962668403551,0.1354838709677419
0.3133922501699523,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.108067855473185,0.1419354838709677
0.7722637661454792,1.0,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.2305538026240353,0.4086021505376344
0.4323589394969408,1.0,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.2101954059943557,0.3010752688172043
0.3643779741672331,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.1435257410296412,0.0819625932890796,0.1118279569892473
0.3405846363018354,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.1435257410296412,0.0834173046304172,0.1118279569892473
0.1094493541808293,0.0,0.5,0.0,1.0,0.0,1.0,0.3777751110044402,0.0251989774404385,0.0279569892473118
0.2352141400407885,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.1944477779111164,0.0644178931359146,0.0795698924731182
0.2624065261726716,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.2083283331333253,0.0766585022669237,0.0967741935483871
0.1094493541808293,0.0,0.5,0.0,1.0,0.0,0.0,0.1618864754590183,0.0193838288003373,0.021505376344086
0.3235893949694085,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.2312892515700628,0.1023609523336149,0.1354838709677419
0.5343303874915024,0.6666666666666667,0.5,0.0,1.0,0.0,0.0,0.2583303332133285,0.1681935769720011,0.2580645161290323
0.4833446634942215,0.6666666666666667,0.5,0.0,1.0,0.0,0.0,0.250570022800912,0.1522279057390378,0.2258064516129032
0.1417403127124405,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.250570022800912,0.0339040997224596,0.0387096774193548
0.1196464989802855,0.0,0.5,0.0,1.0,0.0,0.0,0.1648865954638185,0.0230487494369038,0.0258064516129032
0.221617946974847,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.1921676867074683,0.05985363898014,0.0731182795698924
0.5343303874915024,0.6666666666666667,0.5,0.0,1.0,0.0,0.0,0.2708508340333613,0.1752016426791678,0.2688172043010753
0.2046227056424201,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.1936477459098364,0.0553423626787057,0.0666666666666666
0.5003399048266486,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.2533301332053282,0.1576703645780044,0.2365591397849462
0.177430319510537,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.18788751550062,0.0456616752340509,0.053763440860215
0.840244731475187,0.6666666666666667,0.5,0.0,1.0,0.0,0.0,0.1733269330773231,0.1636061028555994,0.3010752688172043
0.9422161794697484,1.0,0.5,0.0,1.0,0.0,0.0,0.1833273330933237,0.1826978445696478,0.3548387096774194
0.0924541128484024,0.0,0.5,0.0,1.0,0.0,0.0,0.1866474658986359,0.0177168436477507,0.0193548387096774
0.2624065261726716,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.2083283331333253,0.0766585022669237,0.0967741935483871
0.4306594153636981,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.2083283331333253,0.1352861379992182,0.1935483870967742
0.2284160435078178,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.2018880755230209,0.0647743839667719,0.0795698924731182
0.1094493541808293,0.0,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.0271373603204722,0.0301075268817204
0.1434398368456832,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.0526613222865763,0.0602150537634408
0.7382732834806254,1.0,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.2721771565300398,0.4731182795698925
0.7722637661454792,1.0,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.2851586506139384,0.5053763440860215
0.38137321549966,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.1401130302260604,0.1935483870967742
0.2624065261726716,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.0766585022669237,0.0967741935483871
0.2794017675050985,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.1008535874670048,0.1290322580645161
0.2352141400407885,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.2018880755230209,0.0957563276344677,0.1182795698924731
0.3133922501699523,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.1173246929877195,0.0551801019613081,0.0724731182795699
0.3303874915023793,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.1181247249889995,0.0585163817781221,0.0778494623655914
0.2794017675050985,0.0,0.5,0.0,1.0,0.0,0.0,0.0227209088363534,0.0151280381200507,0.0193548387096774
0.1740312712440516,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.1333253330133205,0.036635099712971,0.043010752688172
0.1740312712440516,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.1777671106844274,0.0421303646699167,0.0494623655913978
0.3222297756628143,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.9538381535261412,0.388721010586837,0.513978494623656
0.5003399048266486,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.8222328893155727,0.2350721799162976,0.3526881720430108
0.3303874915023793,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.8222328893155727,0.0729030060274393,0.0969892473118279
0.3762746430999319,0.6666666666666667,0.0,0.5,0.0,1.0,0.0,0.8222328893155727,0.3750189214381886,0.5161290322580645
0.2794017675050985,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.9220768830753232,0.0326093266143315,0.0417204301075268
0.398368456832087,0.6666666666666667,0.5,0.0,1.0,1.0,0.0,0.9220768830753232,0.2229941296699965,0.3118279569892473
0.5683208701563562,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.9220768830753232,0.22214019044423,0.3483870967741936
0.5343303874915024,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.6833473338933558,0.4064678110156693,0.6236559139784946
0.2284160435078178,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.6833473338933558,0.0245092263658055,0.0301075268817204
0.0057783820530251,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.6833473338933558,0.0962182079822084,0.0967741935483871
0.5343303874915024,0.6666666666666667,0.5,0.5,1.0,1.0,0.0,0.5517020680827234,0.5466291251590035,0.8387096774193549
0.6940856560163154,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.5517020680827234,0.4633450698148053,0.7849462365591399
0.9422161794697484,1.0,0.5,0.5,1.0,1.0,0.0,0.5517020680827234,0.3155690042566644,0.6129032258064516
0.7382732834806254,1.0,0.5,0.5,1.0,0.0,1.0,0.3777751110044402,0.5752835353930388,1.0
0.7382732834806254,1.0,0.5,0.5,1.0,0.0,1.0,0.733349333973359,0.5752835353930388,1.0
0.7382732834806254,1.0,0.5,0.0,1.0,0.0,1.0,0.733349333973359,0.4824958683941615,0.8387096774193549
0.4799456152277361,0.6666666666666667,0.5,1.0,1.0,0.0,1.0,0.733349333973359,0.3632798415497306,0.5376344086021506
0.2963970088375254,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.3777751110044402,0.3151828859155009,0.4086021505376344
0.398368456832087,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.7897115884635386,0.2460624879117202,0.3440860215053763
0.9418762746431,1.0,0.5,0.5,1.0,0.0,1.0,0.5478619144765791,0.4651304608052941,0.903225806451613
0.4493541808293677,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.7037081483259331,0.3709475680364745,0.5376344086021506
0.398368456832087,0.6666666666666667,1.0,0.0,1.0,0.0,1.0,0.7666706668266731,0.3690937318675804,0.5161290322580645
0.5003399048266486,0.6666666666666667,0.5,0.5,1.0,0.0,1.0,0.7666706668266731,0.5590131107765614,0.8387096774193549
0.5343303874915024,0.6666666666666667,1.0,0.0,1.0,1.0,1.0,0.7666706668266731,0.3013468254081686,0.4623655913978495
0.7212780421481985,1.0,1.0,0.5,1.0,0.0,1.0,0.7705508220328814,0.5497290594370552,0.946236559139785
0.38137321549966,0.6666666666666667,0.5,0.0,1.0,0.0,1.0,0.7705508220328814,0.3814188045042757,0.5268817204301076
0.4119646498980285,0.6666666666666667,1.0,0.5,1.0,0.0,1.0,0.7705508220328814,0.3883858542873562,0.5483870967741936
